-4.0960000e+03 -1.3773236e+02  0.0000000e+00
-4.0950000e+03 -4.0878183e+01  1.2887584e+01
-4.0940000e+03  1.0422355e+02 -1.6024905e+02
-4.0930000e+03  1.0747648e+02 -1.1499389e+02
-4.0920000e+03  8.6389650e+01  1.6291688e+02
-4.0910000e+03  8.1466248e+01 -2.2005242e+01
-4.0900000e+03  4.6619242e+01 -4.3619160e+01
-4.0890000e+03 -1.5512759e+02  1.0663755e+01
-4.0880000e+03 -2.7212339e+01  1.1141886e+02
-4.0870000e+03  1.5891226e+02 -8.8020837e+01
-4.0860000e+03 -9.7933904e+01  1.7772083e+02
-4.0850000e+03 -5.1241422e+01  4.1097162e+00
-4.0840000e+03  7.4624271e+01  4.2048542e+01
-4.0830000e+03  9.8199481e+01 -4.7440863e+01
-4.0820000e+03  5.7458936e+00 -4.6054498e+01
-4.0810000e+03 -5.0161325e+01  4.6857313e+01
-4.0800000e+03  1.3038502e+02  3.2073839e+01
-4.0790000e+03  1.1070016e+02  9.1799730e+01
-4.0780000e+03  8.9439165e+01 -8.8524082e+01
-4.0770000e+03  4.4848241e+01 -5.4441499e+01
-4.0760000e+03 -4.7717184e+01 -1.3739871e+02
-4.0750000e+03  1.1913690e+02 -3.6934811e+01
-4.0740000e+03  1.1279071e+02 -1.4666442e+01
-4.0730000e+03 -1.0217406e+02 -5.9297808e+01
-4.0720000e+03  1.0092674e+02  3.3041641e+01
-4.0710000e+03  1.1342647e+02  1.6067911e+02
-4.0700000e+03  8.4770685e+01  7.1095611e+01
-4.0690000e+03 -4.8141834e+01  7.3565236e+01
-4.0680000e+03  8.7759798e+01 -3.6984013e+01
-4.0670000e+03  8.4332836e+01 -3.8363660e+01
-4.0660000e+03  6.8207182e+01  8.1817568e+01
-4.0650000e+03 -1.3799211e+01  7.4167528e+01
-4.0640000e+03 -5.6163441e+01  1.4022488e+02
-4.0630000e+03 -1.7904193e+01  2.0127751e+01
-4.0620000e+03 -3.8635628e+00  8.1049696e+00
-4.0610000e+03 -6.2133283e+01  8.0012950e+01
-4.0600000e+03 -5.8536078e+01 -1.1327908e+02
-4.0590000e+03  3.9735850e+01 -1.3183964e+01
-4.0580000e+03 -3.7873194e+01 -4.4326209e+01
-4.0570000e+03  5.2474686e+01 -8.2391470e+01
-4.0560000e+03 -6.1341724e+01  3.5238190e+01
-4.0550000e+03  8.7499344e+01 -9.1520468e+01
-4.0540000e+03 -2.1649746e+01  6.8659144e+00
-4.0530000e+03 -5.5842400e+01  1.1842006e+01
-4.0520000e+03 -3.2919107e+01  8.9895340e+01
-4.0510000e+03 -1.4595635e+01  2.9811517e+01
-4.0500000e+03 -1.6117596e+02 -1.2131680e+02
-4.0490000e+03  1.0693330e+01 -8.0618505e+00
-4.0480000e+03  6.9237032e+01  4.0693056e+01
-4.0470000e+03 -3.7379440e+01 -1.1224791e+02
-4.0460000e+03  4.0501083e-01 -1.4987158e+01
-4.0450000e+03 -1.1800398e+02 -1.1991722e+02
-4.0440000e+03 -8.1300590e+01 -6.8861533e+01
-4.0430000e+03 -9.8301258e+01 -6.6064484e+01
-4.0420000e+03 -1.6044048e+01 -5.0169570e+01
-4.0410000e+03 -1.2060944e+02 -3.7725752e+01
-4.0400000e+03 -1.3369018e+02 -2.0744873e+01
-4.0390000e+03  9.3393924e+01 -7.0688466e+01
-4.0380000e+03 -9.5324910e+01 -3.5038306e+00
-4.0370000e+03  9.5715602e+01  6.0436131e+01
-4.0360000e+03  5.4043077e+00 -5.5465013e+01
-4.0350000e+03  1.5680484e+02 -4.1327822e+01
