 7.3242188e-03  1.1954579e+00
 7.4462891e-03 -1.5840543e+00
 7.5683594e-03  4.1540133e-01
 7.6904297e-03 -7.8304203e-01
 7.8125000e-03 -9.9615131e-01
 7.9345703e-03  4.5548066e-02
 8.0566406e-03 -1.2049890e+00
 8.1787109e-03  8.3443253e-02
 8.3007812e-03  3.2331886e-01
 8.4228516e-03  9.2688368e-01
 8.5449219e-03 -3.1250335e-01
 8.6669922e-03  5.6147045e-01
 8.7890625e-03  1.6324760e+00
 8.9111328e-03 -4.3541688e-01
 9.0332031e-03  2.3604621e+00
 9.1552734e-03  2.7798199e-01
 9.2773438e-03  1.7241539e+00
 9.3994141e-03  3.2120886e-01
 9.5214844e-03  9.4613635e-01
 9.6435547e-03  1.8268942e+00
 9.7656250e-03  6.6883866e-01
 9.8876953e-03  6.9416000e-01
 1.0009766e-02  1.4452771e+00
 1.0131836e-02  8.7364013e-01
 1.0253906e-02  8.0943577e-01
 1.0375977e-02 -7.0118069e-01
 1.0498047e-02  4.5417195e-01
 1.0620117e-02 -2.8193309e-01
 1.0742188e-02 -1.2129190e-01
 1.0864258e-02  3.2194576e-01
 1.0986328e-02  2.4820767e+00
 1.1108398e-02  2.2869252e-01
 1.1230469e-02  4.4540208e-02
 1.1352539e-02 -2.6269697e+00
 1.1474609e-02 -2.4811450e+00
 1.1596680e-02 -1.3086525e+00
 1.1718750e-02 -1.4977410e+00
 1.1840820e-02  1.3922099e+00
 1.1962891e-02  3.6140019e+00
 1.2084961e-02 -2.3287986e-01
 1.2207031e-02 -2.9755715e-01
 1.2329102e-02 -2.5016751e+00
 1.2451172e-02 -2.1521117e+00
 1.2573242e-02 -4.1638841e+00
 1.2695312e-02 -1.1755698e-01
 1.2817383e-02  1.9640962e+00
 1.2939453e-02  5.6274494e-01
 1.3061523e-02  2.7755570e+00
 1.3183594e-02 -2.2711665e-01
 1.3305664e-02 -2.6744824e+00
 1.3427734e-02  1.5840191e-01
 1.3549805e-02 -1.7991260e+00
 1.3671875e-02  5.3756876e-01
 1.3793945e-02  1.0335269e+00
 1.3916016e-02 -2.2093908e-02
 1.4038086e-02  8.9157607e-01
 1.4160156e-02 -1.3474786e-01
 1.4282227e-02  9.0219903e-01
 1.4404297e-02 -6.4340710e-01
 1.4526367e-02 -1.8241168e-01
 1.4648438e-02 -1.0362851e+00
 1.4770508e-02  1.5539659e+00
 1.4892578e-02 -8.5043661e-01
 1.5014648e-02  1.2127914e-01
 1.5136719e-02 -1.1114503e+00
 1.5258789e-02  9.6723362e-01
 1.5380859e-02 -1.6935847e+00
 1.5502930e-02 -3.6871590e-01
 1.5625000e-02 -4.9233101e-01
 1.5747070e-02 -3.7216758e-01
 1.5869141e-02  1.1715344e+00
 1.5991211e-02 -1.7190143e+00
 1.6113281e-02 -1.8756089e-01
 1.6235352e-02  5.2618181e-01
 1.6357422e-02 -9.8481274e-01
 1.6479492e-02  3.7763868e-01
 1.6601562e-02 -1.8749520e+00
 1.6723633e-02  1.3327925e+00
 1.6845703e-02 -1.6435158e+00
 1.6967773e-02 -4.5588838e-01
 1.7089844e-02 -3.3480502e-01
 1.7211914e-02 -1.0373131e+00
 1.7333984e-02 -4.0092292e-01
 1.7456055e-02 -1.0887471e+00
 1.7578125e-02 -1.9835399e-01
 1.7700195e-02 -1.6643152e+00
 1.7822266e-02 -5.9687704e-01
 1.7944336e-02  4.4091436e-01
 1.8066406e-02 -1.9837928e+00
 1.8188477e-02 -2.4323952e-01
 1.8310547e-02 -1.2754038e+00
 1.8432617e-02 -1.2674845e+00
 1.8554688e-02  4.0839528e-01
 1.8676758e-02 -4.2368864e-02
 1.8798828e-02 -6.0201228e-01
 1.8920898e-02 -4.5958684e-01
 1.9042969e-02  4.9364852e-01
 1.9165039e-02 -7.0261188e-01
 1.9287109e-02 -7.9630763e-01
 1.9409180e-02 -4.1691309e-01
 1.9531250e-02 -1.1145695e+00
 1.9653320e-02  1.2866617e+00
 1.9775391e-02  1.7684323e+00
 1.9897461e-02 -3.6079071e-02
 2.0019531e-02  6.6426459e-01
 2.0141602e-02 -1.4894690e+00
 2.0263672e-02 -9.0481625e-01
 2.0385742e-02 -2.3725567e-01
 2.0507812e-02  3.2031091e-01
 2.0629883e-02  2.7967567e-01
 2.0751953e-02 -9.4321951e-01
 2.0874023e-02  1.2631943e+00
 2.0996094e-02 -6.3556222e-01
 2.1118164e-02  2.1714464e-01
 2.1240234e-02 -2.1680501e+00
 2.1362305e-02 -9.7121074e-01
 2.1484375e-02 -1.0611134e+00
 2.1606445e-02  9.0547748e-01
 2.1728516e-02 -2.3641170e+00
 2.1850586e-02  1.3343930e+00
 2.1972656e-02 -2.5510389e+00
 2.2094727e-02 -1.1510320e+00
 2.2216797e-02  1.0509298e-01
 2.2338867e-02 -8.8224279e-01
 2.2460938e-02 -1.2521001e+00
 2.2583008e-02 -4.0213088e-01
 2.2705078e-02 -1.6741924e+00
 2.2827148e-02 -2.7830666e-02
 2.2949219e-02  6.2589483e-01
 2.3071289e-02 -1.6374912e+00
 2.3193359e-02 -9.2400908e-02
 2.3315430e-02 -1.0889360e+00
 2.3437500e-02  2.8990121e-01
 2.3559570e-02  6.6874650e-01
 2.3681641e-02 -4.2173592e-01
 2.3803711e-02 -9.6184124e-02
 2.3925781e-02  1.1138226e-02
 2.4047852e-02  1.0730340e+00
 2.4169922e-02  5.1702694e-01
 2.4291992e-02  4.4295869e-01
 2.4414062e-02 -1.3505757e+00
 2.4536133e-02  9.9444952e-01
 2.4658203e-02  7.8095933e-01
 2.4780273e-02  1.8239727e-01
 2.4902344e-02 -5.8263475e-01
 2.5024414e-02 -5.7267805e-01
 2.5146484e-02  4.2326703e-02
 2.5268555e-02  2.2294287e-01
 2.5390625e-02 -1.3617525e+00
 2.5512695e-02  1.8835709e-01
 2.5634766e-02 -9.7180500e-01
 2.5756836e-02 -1.5065305e+00
 2.5878906e-02 -6.0058836e-01
 2.6000977e-02 -6.9622212e-01
 2.6123047e-02 -1.1610320e+00
 2.6245117e-02 -3.1875032e+00
 2.6367188e-02  3.2073607e-01
 2.6489258e-02 -1.6763298e+00
 2.6611328e-02 -7.2050749e-01
 2.6733398e-02 -9.9371865e-01
 2.6855469e-02 -7.5850756e-01
 2.6977539e-02 -2.8629742e+00
 2.7099609e-02 -1.5612197e+00
 2.7221680e-02 -1.3809653e+00
 2.7343750e-02 -5.0285869e-01
 2.7465820e-02 -1.3160348e+00
 2.7587891e-02  7.4068786e-01
 2.7709961e-02 -1.3654491e-01
 2.7832031e-02 -9.2875905e-01
 2.7954102e-02 -3.3144706e-01
 2.8076172e-02 -1.4527495e+00
 2.8198242e-02 -1.5484108e+00
 2.8320312e-02  8.1469867e-01
 2.8442383e-02 -7.4424521e-01
 2.8564453e-02  2.5163850e+00
 2.8686523e-02 -1.6511342e-01
 2.8808594e-02 -3.3712871e-02
 2.8930664e-02  6.2516911e-01
 2.9052734e-02 -7.0003169e-01
 2.9174805e-02  3.8049651e-01
 2.9296875e-02  3.5623541e-01
 2.9418945e-02  1.0337872e+00
 2.9541016e-02 -6.7468303e-01
 2.9663086e-02  1.4602524e+00
 2.9785156e-02  1.3505687e-01
 2.9907227e-02 -1.4833866e-01
 3.0029297e-02  3.2163762e-01
 3.0151367e-02  5.4759546e-01
 3.0273438e-02 -1.5423934e+00
 3.0395508e-02  1.0405525e+00
 3.0517578e-02  3.7656317e-01
 3.0639648e-02 -1.4677769e+00
 3.0761719e-02  8.2078278e-01
 3.0883789e-02 -1.2583872e+00
 3.1005859e-02  4.4217793e-01
 3.1127930e-02 -1.7268486e+00
 3.1250000e-02 -1.6939179e-02
 3.1372070e-02  1.9818691e-02
 3.1494141e-02 -5.1673403e-02
 3.1616211e-02 -8.1313863e-01
 3.1738281e-02 -1.0046430e+00
 3.1860352e-02  5.0780191e-01
 3.1982422e-02  7.7949947e-01
 3.2104492e-02 -1.1997092e+00
 3.2226562e-02  1.0019374e+00
 3.2348633e-02 -9.8514584e-01
 3.2470703e-02  1.7013279e+00
 3.2592773e-02 -1.0618480e-01
 3.2714844e-02  9.0068116e-01
 3.2836914e-02  1.7929031e+00
 3.2958984e-02 -6.9513613e-01
 3.3081055e-02  1.7785535e+00
 3.3203125e-02  1.2050851e+00
 3.3325195e-02  2.9509750e+00
 3.3447266e-02  4.0773909e-01
 3.3569336e-02  1.1242221e+00
 3.3691406e-02  2.0988815e+00
 3.3813477e-02  2.6883134e+00
 3.3935547e-02  5.3193036e-01
 3.4057617e-02  2.4178657e+00
 3.4179688e-02  7.6641574e-01
 3.4301758e-02  2.5926449e+00
 3.4423828e-02  1.9872422e+00
 3.4545898e-02  2.3514320e+00
 3.4667969e-02  1.5297495e+00
 3.4790039e-02 -1.4061467e-02
 3.4912109e-02  6.4429676e-01
 3.5034180e-02  4.3360605e-01
 3.5156250e-02  1.1427838e+00
 3.5278320e-02  1.7781257e+00
 3.5400391e-02 -6.9595821e-02
 3.5522461e-02  1.3034161e+00
 3.5644531e-02  2.1522951e-01
 3.5766602e-02 -3.4373038e-01
 3.5888672e-02 -1.9804297e+00
 3.6010742e-02 -9.8326426e-01
 3.6132812e-02 -8.4905982e-01
 3.6254883e-02 -2.5549047e-02
 3.6376953e-02 -1.8589840e-02
 3.6499023e-02 -2.3368262e-01
 3.6621094e-02 -1.1261677e+00
 3.6743164e-02 -1.1977548e+00
 3.6865234e-02 -1.7648906e+00
 3.6987305e-02 -6.1553773e-01
 3.7109375e-02 -9.4000250e-01
 3.7231445e-02 -8.6261397e-02
 3.7353516e-02 -1.7764601e+00
 3.7475586e-02  3.9436748e-01
 3.7597656e-02  3.0318834e-01
 3.7719727e-02 -9.7430533e-01
 3.7841797e-02 -1.2581613e+00
 3.7963867e-02  1.3064892e+00
 3.8085938e-02 -3.3648898e-01
 3.8208008e-02 -3.1775228e-01
 3.8330078e-02 -1.3745808e-01
 3.8452148e-02  1.3432609e+00
 3.8574219e-02 -2.0844381e-01
 3.8696289e-02  6.3555744e-02
 3.8818359e-02  2.4736371e-01
 3.8940430e-02  1.4009904e+00
 3.9062500e-02 -6.9412932e-01
 3.9184570e-02  4.6805243e-01
 3.9306641e-02 -1.3589905e+00
 3.9428711e-02 -8.3710718e-01
 3.9550781e-02 -6.1953723e-01
 3.9672852e-02  6.9038576e-01
 3.9794922e-02 -1.7827269e+00
 3.9916992e-02  4.6799944e-01
 4.0039062e-02 -3.1672944e-01
 4.0161133e-02 -1.9276862e+00
 4.0283203e-02  1.9437112e+00
 4.0405273e-02 -1.1625227e+00
 4.0527344e-02  9.1835504e-01
 4.0649414e-02 -2.0157830e+00
 4.0771484e-02  1.8598250e+00
 4.0893555e-02 -3.1057440e-01
 4.1015625e-02 -2.3622740e-01
 4.1137695e-02  1.2605196e+00
 4.1259766e-02 -1.2650939e-01
 4.1381836e-02  1.2564103e+00
 4.1503906e-02  4.6826702e-03
 4.1625977e-02 -9.7619392e-02
 4.1748047e-02  2.8677211e-01
 4.1870117e-02 -6.9752342e-01
 4.1992188e-02  1.1985671e+00
 4.2114258e-02  3.7005671e-01
 4.2236328e-02  2.1222475e+00
 4.2358398e-02  1.3036374e+00
 4.2480469e-02  6.7103856e-01
 4.2602539e-02 -3.2329834e+00
 4.2724609e-02 -5.6882016e-01
 4.2846680e-02 -2.5719743e+00
 4.2968750e-02 -9.6662625e-01
 4.3090820e-02  2.2577004e+00
 4.3212891e-02  2.0318990e+00
 4.3334961e-02  2.0145931e+00
 4.3457031e-02 -3.7309215e+00
 4.3579102e-02 -4.9777578e-01
 4.3701172e-02 -4.6782076e+00
 4.3823242e-02 -3.0452844e+00
 4.3945312e-02 -2.1043255e+00
 4.4067383e-02  2.8960349e-01
 4.4189453e-02  1.5091989e+00
 4.4311523e-02 -6.5701322e-01
 4.4433594e-02 -6.4497772e-01
 4.4555664e-02 -2.2724864e+00
 4.4677734e-02 -2.9465068e+00
 4.4799805e-02 -3.5540849e+00
 4.4921875e-02  1.0628679e+00
 4.5043945e-02 -2.3912968e-01
 4.5166016e-02 -1.3352464e+00
 4.5288086e-02 -7.1424916e-01
 4.5410156e-02  5.3706230e-01
 4.5532227e-02 -5.5958103e-01
 4.5654297e-02 -4.3655227e-01
 4.5776367e-02 -6.5554492e-01
 4.5898438e-02 -5.1324528e-01
 4.6020508e-02  6.9112463e-01
 4.6142578e-02  1.0227594e-01
 4.6264648e-02  1.2993543e-01
 4.6386719e-02  1.8233978e+00
 4.6508789e-02 -2.2265619e+00
 4.6630859e-02  1.3623439e+00
 4.6752930e-02  4.1551274e-01
 4.6875000e-02  5.0817218e-01
 4.6997070e-02 -2.7498441e-01
 4.7119141e-02 -4.1173531e-01
 4.7241211e-02 -2.5385338e-01
 4.7363281e-02 -9.8522325e-01
 4.7485352e-02  1.6920478e-01
 4.7607422e-02 -1.6164367e+00
 4.7729492e-02  7.8173230e-01
 4.7851562e-02 -9.1674239e-01
 4.7973633e-02 -1.8038983e+00
 4.8095703e-02 -8.5021779e-01
 4.8217773e-02 -3.8754636e-03
 4.8339844e-02 -1.7463011e-01
 4.8461914e-02 -1.8390983e+00
 4.8583984e-02 -1.2325819e+00
 4.8706055e-02 -9.2856649e-01
 4.8828125e-02 -4.0927563e-01
 4.8950195e-02  7.1137784e-01
 4.9072266e-02 -1.7788021e+00
 4.9194336e-02 -3.9323189e-01
 4.9316406e-02 -9.6932956e-01
 4.9438477e-02  4.4269770e-01
 4.9560547e-02 -1.0896030e+00
 4.9682617e-02 -1.0081266e+00
 4.9804688e-02 -5.6231339e-01
 4.9926758e-02  7.3937062e-01
 5.0048828e-02  2.5798607e+00
 5.0170898e-02  6.3253729e-01
 5.0292969e-02  1.4404362e+00
 5.0415039e-02 -3.8962558e+00
 5.0537109e-02 -8.0501168e-01
 5.0659180e-02 -3.2916024e-01
 5.0781250e-02  1.5106006e-01
 5.0903320e-02  1.2234931e+00
 5.1025391e-02  3.5601867e+00
 5.1147461e-02  2.3780076e+00
 5.1269531e-02 -2.5480144e-01
 5.1391602e-02 -6.5962123e-01
 5.1513672e-02 -4.3338526e+00
 5.1635742e-02 -1.1157352e+00
 5.1757812e-02 -1.7207298e-01
 5.1879883e-02  1.6924372e+00
 5.2001953e-02  1.8890076e+00
 5.2124023e-02  1.5073215e+00
 5.2246094e-02  8.2935500e-01
 5.2368164e-02 -1.7685413e+00
 5.2490234e-02 -1.8219883e+00
 5.2612305e-02  3.0443412e-01
 5.2734375e-02 -2.2908118e-01
 5.2856445e-02  4.8549111e-01
 5.2978516e-02  1.1914410e+00
 5.3100586e-02  1.2870908e+00
 5.3222656e-02 -3.3914200e-01
 5.3344727e-02  9.6841806e-01
 5.3466797e-02  1.8597608e-01
 5.3588867e-02  1.9506592e+00
 5.3710938e-02 -2.1743564e+00
 5.3833008e-02  2.8205691e+00
 5.3955078e-02  8.2365982e-01
 5.4077148e-02  8.4291210e-01
 5.4199219e-02  5.6667828e-01
 5.4321289e-02  1.3072385e-01
 5.4443359e-02  2.1704609e+00
 5.4565430e-02 -6.9278993e-01
 5.4687500e-02 -5.7126072e-01
 5.4809570e-02  1.2484378e+00
 5.4931641e-02  6.0525598e-01
 5.5053711e-02 -1.3809092e+00
 5.5175781e-02  1.1321055e+00
 5.5297852e-02 -1.0763572e+00
 5.5419922e-02  2.1507230e+00
 5.5541992e-02 -2.5271173e+00
 5.5664062e-02  1.9051016e+00
 5.5786133e-02 -1.6145170e+00
 5.5908203e-02  3.8245395e-01
 5.6030273e-02 -6.5014296e-01
 5.6152344e-02  8.0526963e-01
 5.6274414e-02 -9.3327718e-01
 5.6396484e-02 -1.0054522e+00
 5.6518555e-02 -7.4123522e-02
 5.6640625e-02  1.0550905e-01
 5.6762695e-02 -2.8484331e-01
 5.6884766e-02 -5.6397594e-01
 5.7006836e-02 -8.6774693e-01
 5.7128906e-02  2.0546202e-01
 5.7250977e-02 -3.6303342e-01
 5.7373047e-02 -5.6853376e-01
 5.7495117e-02 -1.1184034e+00
 5.7617188e-02  3.3264381e-01
 5.7739258e-02  5.1953882e-01
 5.7861328e-02 -1.3390972e+00
 5.7983398e-02  1.9525509e+00
 5.8105469e-02 -6.7687670e-01
 5.8227539e-02 -1.0140879e+00
 5.8349609e-02 -5.5814711e-01
 5.8471680e-02  1.5015728e-02
 5.8593750e-02 -9.3303684e-01
 5.8715820e-02  1.5913592e+00
 5.8837891e-02  5.5394689e-01
 5.8959961e-02  9.4945514e-01
 5.9082031e-02  3.0813354e-01
 5.9204102e-02 -1.3222404e+00
 5.9326172e-02 -3.1272880e-01
 5.9448242e-02 -6.8873850e-01
 5.9570312e-02  1.0677222e+00
 5.9692383e-02 -1.1270449e+00
 5.9814453e-02  1.5174839e+00
 5.9936523e-02  5.3778797e-01
 6.0058594e-02  4.5880303e-01
 6.0180664e-02 -6.4227542e-02
 6.0302734e-02 -2.0067916e+00
 6.0424805e-02  4.0708011e-01
 6.0546875e-02  5.5671994e-01
 6.0668945e-02 -8.9248946e-01
 6.0791016e-02  1.1514072e+00
 6.0913086e-02 -9.3119937e-01
 6.1035156e-02  4.9953579e-01
 6.1157227e-02 -1.5782401e+00
 6.1279297e-02  1.3993186e+00
 6.1401367e-02 -4.2401639e-02
 6.1523438e-02 -1.6712902e+00
 6.1645508e-02  2.4255732e-01
 6.1767578e-02 -3.5944463e-01
 6.1889648e-02  9.7633029e-01
 6.2011719e-02 -6.4945842e-01
 6.2133789e-02 -6.4927978e-01
 6.2255859e-02 -3.2675541e-01
 6.2377930e-02  3.8018807e-01
 6.2500000e-02  7.6101926e-01
 6.2622070e-02  8.5487051e-01
 6.2744141e-02  7.0456218e-01
 6.2866211e-02  5.4406873e-02
 6.2988281e-02  2.5753511e+00
 6.3110352e-02 -3.2850731e-01
 6.3232422e-02  2.6028570e+00
 6.3354492e-02  1.0246088e+00
 6.3476562e-02  8.9621321e-01
 6.3598633e-02  9.3394515e-01
 6.3720703e-02  1.9496818e+00
 6.3842773e-02  1.6321001e+00
 6.3964844e-02  6.5752678e-01
 6.4086914e-02  7.5534183e-01
 6.4208984e-02  8.8154148e-01
 6.4331055e-02  4.2787750e-01
 6.4453125e-02  1.2843253e+00
 6.4575195e-02  7.8045859e-01
 6.4697266e-02 -1.0504530e+00
 6.4819336e-02  3.4029591e-01
 6.4941406e-02  1.0489103e-02
 6.5063477e-02 -3.4350055e-02
 6.5185547e-02 -1.3526072e-02
 6.5307617e-02 -3.2245786e+00
 6.5429688e-02  1.7492825e+00
 6.5551758e-02 -1.5978303e+00
 6.5673828e-02 -1.5020278e-01
 6.5795898e-02  5.8048084e-01
 6.5917969e-02 -1.1306740e+00
 6.6040039e-02 -1.7863218e+00
 6.6162109e-02 -1.7035922e+00
 6.6284180e-02  1.0488227e+00
 6.6406250e-02 -5.5873494e-01
 6.6528320e-02 -1.0284696e+00
 6.6650391e-02  2.0379134e+00
 6.6772461e-02  1.1701627e+00
 6.6894531e-02  6.9399883e-01
 6.7016602e-02 -9.0175409e-01
 6.7138672e-02  1.5763166e+00
 6.7260742e-02 -1.4214945e+00
 6.7382812e-02  2.7110903e+00
 6.7504883e-02  4.5726796e-01
 6.7626953e-02  4.1614501e+00
 6.7749023e-02  1.1640707e+00
 6.7871094e-02  1.4188753e+00
 6.7993164e-02  1.4607547e+00
 6.8115234e-02  1.8400548e+00
 6.8237305e-02  1.3140714e+00
 6.8359375e-02  1.4525398e+00
 6.8481445e-02  1.7426253e+00
 6.8603516e-02  1.2846145e+00
 6.8725586e-02  2.8995059e+00
 6.8847656e-02 -5.9470568e-01
 6.8969727e-02  2.1955785e+00
 6.9091797e-02  3.1712861e-01
 6.9213867e-02  4.9975632e-01
 6.9335938e-02  3.3657891e-01
 6.9458008e-02  2.5472120e-01
 6.9580078e-02  6.3297268e-01
 6.9702148e-02 -1.2283893e+00
 6.9824219e-02  8.3196018e-01
 6.9946289e-02 -1.0490346e+00
 7.0068359e-02 -7.2947546e-01
 7.0190430e-02  1.0970675e-01
 7.0312500e-02  3.0597170e-01
 7.0434570e-02  1.0295857e+00
 7.0556641e-02 -7.8341294e-01
 7.0678711e-02  7.9761761e-02
 7.0800781e-02  1.0741021e-01
 7.0922852e-02  5.8119917e-01
 7.1044922e-02  5.3044255e-01
 7.1166992e-02  8.2123749e-02
 7.1289062e-02 -3.3474940e-01
 7.1411133e-02  2.5885136e+00
 7.1533203e-02 -5.9373918e-01
 7.1655273e-02  8.2084638e-01
 7.1777344e-02  8.8550422e-01
 7.1899414e-02  7.4639653e-01
 7.2021484e-02  1.4594885e+00
 7.2143555e-02  2.6913754e-01
 7.2265625e-02  1.0596026e+00
 7.2387695e-02  3.1414910e-01
 7.2509766e-02  3.0348596e+00
 7.2631836e-02 -9.5984450e-01
 7.2753906e-02  1.9730921e+00
 7.2875977e-02  5.5005802e-01
 7.2998047e-02 -1.3867590e+00
 7.3120117e-02  7.9569091e-01
 7.3242188e-02  4.5341729e-01
 7.3364258e-02  2.3138010e+00
 7.3486328e-02  4.5358702e-01
 7.3608398e-02  9.3381418e-01
 7.3730469e-02  7.9239663e-01
 7.3852539e-02 -1.7602632e+00
 7.3974609e-02 -1.8785293e+00
 7.4096680e-02 -2.7200443e+00
 7.4218750e-02 -1.5493101e-01
 7.4340820e-02  1.9944429e+00
 7.4462891e-02  1.4939229e+00
 7.4584961e-02  2.7127676e+00
 7.4707031e-02 -8.1981031e-01
 7.4829102e-02 -3.2600480e+00
 7.4951172e-02 -3.7123842e+00
 7.5073242e-02 -1.9597022e+00
 7.5195312e-02  6.1518340e-01
 7.5317383e-02  3.2316750e-01
 7.5439453e-02  1.0058918e+00
 7.5561523e-02  1.4430989e+00
 7.5683594e-02  1.4116238e+00
 7.5805664e-02 -1.3362982e+00
 7.5927734e-02 -2.4970313e+00
 7.6049805e-02  3.9074255e-01
 7.6171875e-02 -1.7247951e-01
 7.6293945e-02  5.7613071e-01
 7.6416016e-02  2.3864241e+00
 7.6538086e-02  9.5143895e-01
 7.6660156e-02 -6.2294038e-01
 7.6782227e-02  1.1670130e+00
 7.6904297e-02  1.7759977e-02
 7.7026367e-02  1.4800267e+00
 7.7148438e-02 -6.6524247e-01
 7.7270508e-02  1.2520860e+00
 7.7392578e-02 -1.0077705e+00
 7.7514648e-02  1.2741706e+00
 7.7636719e-02  5.6824308e-01
 7.7758789e-02 -1.5336836e+00
 7.7880859e-02  7.6733965e-01
 7.8002930e-02 -1.7668747e+00
 7.8125000e-02  3.2466507e-01
 7.8247070e-02  3.5288899e-03
 7.8369141e-02 -1.1480654e-01
 7.8491211e-02  7.5968979e-02
 7.8613281e-02 -5.2805764e-02
 7.8735352e-02 -8.9844120e-01
 7.8857422e-02  2.1608519e-01
 7.8979492e-02  7.6415665e-01
 7.9101562e-02 -9.3054911e-01
 7.9223633e-02  1.6247360e-01
 7.9345703e-02  2.5622011e-01
 7.9467773e-02 -8.8537463e-01
 7.9589844e-02  1.4165497e+00
 7.9711914e-02 -1.8057241e+00
 7.9833984e-02  2.0544751e+00
 7.9956055e-02 -1.3988389e+00
 8.0078125e-02  7.6449761e-01
 8.0200195e-02 -7.1562816e-01
 8.0322266e-02  1.5071857e+00
 8.0444336e-02 -2.9284926e-01
 8.0566406e-02 -2.9766804e-01
 8.0688477e-02  1.1624409e+00
 8.0810547e-02 -1.4850394e+00
 8.0932617e-02  8.4953228e-01
 8.1054688e-02 -3.2280831e-01
 8.1176758e-02  1.9571430e+00
 8.1298828e-02 -1.1270951e+00
 8.1420898e-02  3.2539337e-01
 8.1542969e-02  3.8164376e-01
 8.1665039e-02 -2.3844843e-01
 8.1787109e-02 -6.1978000e-01
 8.1909180e-02 -2.3785777e+00
 8.2031250e-02  6.8753258e-01
 8.2153320e-02 -9.6512751e-01
 8.2275391e-02  1.7594109e+00
 8.2397461e-02 -6.1859999e-01
 8.2519531e-02 -9.9727122e-01
 8.2641602e-02 -2.0036178e+00
 8.2763672e-02 -2.5790172e+00
 8.2885742e-02 -3.9449996e-01
 8.3007812e-02 -6.2209410e-01
 8.3129883e-02 -2.5281816e+00
 8.3251953e-02 -6.5957080e-01
 8.3374023e-02  3.7464743e-01
 8.3496094e-02 -8.1662760e-01
 8.3618164e-02 -2.5379792e+00
 8.3740234e-02 -1.1462015e+00
 8.3862305e-02 -1.4822888e+00
 8.3984375e-02 -1.2960921e+00
 8.4106445e-02 -7.0592300e-01
 8.4228516e-02  1.2663664e+00
 8.4350586e-02 -2.0321565e+00
 8.4472656e-02 -1.1376685e+00
 8.4594727e-02  9.2872255e-01
 8.4716797e-02 -2.8710845e-01
 8.4838867e-02 -5.2703594e-02
 8.4960938e-02 -9.5377712e-01
 8.5083008e-02  1.4970683e+00
 8.5205078e-02 -5.7273570e-01
 8.5327148e-02  7.3833003e-01
 8.5449219e-02  8.6452991e-01
 8.5571289e-02  1.5618925e-01
 8.5693359e-02  7.9490257e-01
 8.5815430e-02 -1.9475029e-02
 8.5937500e-02 -1.2738826e+00
 8.6059570e-02  1.0641587e+00
 8.6181641e-02 -2.1943738e+00
 8.6303711e-02  1.4241077e+00
 8.6425781e-02  3.6296783e-01
 8.6547852e-02 -5.4216172e-01
 8.6669922e-02 -4.8075946e-01
 8.6791992e-02  2.7296201e-01
 8.6914062e-02  1.4464462e+00
 8.7036133e-02 -1.0730532e+00
 8.7158203e-02  1.6827318e+00
 8.7280273e-02  3.8536807e-03
 8.7402344e-02 -3.7977340e-01
