 0.0000000e+00  1.7140042e-02 -8.1748844e-17
 1.2207031e-04 -1.5411892e-01  8.6864327e-16
 2.4414062e-04 -2.2334533e-01  1.1646234e-15
 3.6621094e-04 -1.4247217e-01  1.0014619e-15
 4.8828125e-04  6.9264392e-03  1.1296338e-16
 6.1035156e-04  9.7540569e-02 -1.0482046e-15
 7.3242188e-04  8.2127145e-02 -1.3834290e-15
 8.5449219e-04  2.2902047e-02 -1.0979194e-15
 9.7656250e-04  1.4717417e-03 -4.1067491e-17
 1.0986328e-03  2.4942791e-02  1.2082624e-15
 1.2207031e-03  3.6615674e-02  1.5768506e-15
 1.3427734e-03  2.1942482e-03  1.0040979e-15
 1.4648438e-03 -4.6487941e-02 -2.2594402e-16
 1.5869141e-03 -5.9783186e-02 -1.3289655e-15
 1.7089844e-03 -3.4458938e-02 -1.4473156e-15
 1.8310547e-03 -4.8708238e-03 -7.3229934e-16
 1.9531250e-03  1.7206736e-02  4.7090005e-16
 2.0751953e-03  5.7149718e-02  1.4612559e-15
 2.1972656e-03  1.1757116e-01  1.5058489e-15
 2.3193359e-03  1.3296064e-01  8.8171177e-16
 2.4414062e-03  2.6386779e-02 -4.1695399e-16
 2.5634766e-03 -1.7782301e-01 -1.4484514e-15
 2.6855469e-03 -3.2658198e-01 -1.7707873e-15
 2.8076172e-03 -2.5875449e-01 -1.0277919e-15
 2.9296875e-03  3.3071639e-02  3.8186612e-16
 3.0517578e-03  3.6686089e-01  1.7272175e-15
 3.1738281e-03  5.0453046e-01  2.2383766e-15
 3.2958984e-03  3.3186826e-01  1.4425560e-15
 3.4179688e-03 -6.5710472e-02 -4.0216753e-16
 3.5400391e-03 -4.6698343e-01 -2.2404509e-15
 3.6621094e-03 -6.4328128e-01 -3.0771425e-15
 3.7841797e-03 -4.7205183e-01 -2.1182350e-15
 3.9062500e-03 -6.0690853e-03  1.3166472e-16
 4.0283203e-03  5.2158136e-01  2.5277110e-15
 4.1503906e-03  7.9426660e-01  3.5587722e-15
 4.2724609e-03  6.0426417e-01  2.7966703e-15
 4.3945312e-03  2.6123333e-02  2.5781279e-16
 4.5166016e-03 -5.8988852e-01 -2.1229606e-15
 4.6386719e-03 -8.4550114e-01 -3.1326265e-15
 4.7607422e-03 -5.8284600e-01 -2.2532453e-15
 4.8828125e-03  3.6659711e-03 -4.9210915e-16
 5.0048828e-03  5.2388092e-01  1.1695920e-15
 5.1269531e-03  6.7723631e-01  1.7558804e-15
 5.2490234e-03  4.3473724e-01  1.3149725e-15
 5.3710938e-03  3.9345920e-03  5.9839522e-16
 5.4931641e-03 -3.4766611e-01  9.5411884e-17
 5.6152344e-03 -4.5540729e-01 -3.7659817e-16
 5.7373047e-03 -3.1462731e-01 -6.1100423e-16
 5.8593750e-03 -4.2298601e-02 -7.9627590e-16
 5.9814453e-03  2.0296397e-01 -5.3217854e-16
 6.1035156e-03  3.0097910e-01 -1.0417773e-16
 6.2255859e-03  2.2444043e-01  4.7508852e-16
 6.3476562e-03  4.4671476e-02  9.0696529e-16
 6.4697266e-03 -1.1923359e-01  7.9914041e-16
 6.5917969e-03 -1.7865709e-01  4.2230975e-16
 6.7138672e-03 -1.2579975e-01 -1.3119056e-16
 6.8359375e-03 -2.0697774e-02 -4.4785348e-16
 6.9580078e-03  6.6944185e-02 -1.6184219e-16
 7.0800781e-03  1.0677951e-01 -7.3576126e-17
 7.2021484e-03  1.0937355e-01 -3.2490888e-17
 7.3242188e-03  9.1716681e-02 -2.2050268e-16
 7.4462891e-03  5.0891715e-02 -6.3674984e-16
 7.5683594e-03 -2.4750387e-02 -4.7806594e-16
 7.6904297e-03 -1.2202855e-01 -1.9965115e-16
 7.8125000e-03 -1.9000253e-01  2.9576554e-16
 7.9345703e-03 -1.7255507e-01  7.3961771e-16
 8.0566406e-03 -6.2734892e-02  6.7121656e-16
 8.1787109e-03  7.5645524e-02  4.5319442e-16
 8.3007812e-03  1.5026484e-01  1.2516065e-16
 8.4228516e-03  1.1605201e-01 -3.0172629e-16
 8.5449219e-03  1.5078681e-02 -3.0573200e-16
 8.6669922e-03 -6.0226992e-02 -3.3035849e-16
 8.7890625e-03 -4.8608514e-02 -1.6222708e-16
 8.9111328e-03  2.9096425e-02  2.0955804e-16
 9.0332031e-03  9.3802496e-02  2.6667362e-16
 9.1552734e-03  7.9051378e-02  9.1504571e-17
 9.2773438e-03 -1.6593034e-02 -2.6842442e-16
 9.3994141e-03 -1.3260253e-01 -7.9851281e-16
 9.5214844e-03 -1.8831150e-01 -7.5339908e-16
 9.6435547e-03 -1.2695026e-01 -2.3234662e-16
 9.7656250e-03  5.3998906e-02  8.6867350e-16
 9.8876953e-03  2.8435269e-01  1.9994877e-15
 1.0009766e-02  4.2652486e-01  2.1006287e-15
 1.0131836e-02  3.3295523e-01  9.4737377e-16
 1.0253906e-02 -4.3501456e-02 -1.1927820e-15
 1.0375977e-02 -5.5290238e-01 -3.0893236e-15
 1.0498047e-02 -8.7022985e-01 -3.4223796e-15
 1.0620117e-02 -6.8248790e-01 -1.4718065e-15
 1.0742188e-02  5.1934835e-02  1.4195763e-15
 1.0864258e-02  9.7259467e-01  3.7248871e-15
 1.0986328e-02  1.4727201e+00  4.0121856e-15
 1.1108398e-02  1.0964425e+00  1.6954733e-15
 1.1230469e-02 -8.5102320e-02 -1.7171625e-15
 1.1352539e-02 -1.4214769e+00 -4.0889715e-15
 1.1474609e-02 -2.0512582e+00 -4.2778151e-15
 1.1596680e-02 -1.4740228e+00 -1.5994171e-15
 1.1718750e-02  6.8532440e-02  1.7542389e-15
 1.1840820e-02  1.6890084e+00  4.1875704e-15
 1.1962891e-02  2.3914623e+00  4.7022802e-15
 1.2084961e-02  1.7063487e+00  1.8622236e-15
 1.2207031e-02  6.9765369e-03 -1.4714084e-15
