-5.1200000e+02  1.7763568e-15  0.0000000e+00
-5.1100000e+02  1.7763568e-15  7.8929892e-17
-5.1000000e+02  3.5527137e-15  2.7755562e-17
-5.0900000e+02  1.7763568e-15  8.3266727e-16
-5.0800000e+02  1.7763568e-15  1.0928758e-16
-5.0700000e+02  0.0000000e+00  5.5511138e-17
-5.0600000e+02  3.5527137e-15  8.8731107e-16
-5.0500000e+02  0.0000000e+00  2.2117720e-16
-5.0400000e+02  0.0000000e+00  3.8857806e-16
-5.0300000e+02  1.7763568e-15  1.1449178e-16
-5.0200000e+02  1.7763568e-15  5.5424416e-16
-5.0100000e+02  0.0000000e+00  3.5041414e-16
-5.0000000e+02  1.7763568e-15  4.1980308e-16
-4.9900000e+02  0.0000000e+00  4.6837533e-16
-4.9800000e+02  0.0000000e+00  6.4011298e-16
-4.9700000e+02  1.7763568e-15  5.1347819e-16
-4.9600000e+02  3.5527137e-15  3.3306691e-16
-4.9500000e+02  0.0000000e+00  2.9403560e-16
-4.9400000e+02  0.0000000e+00  4.1980309e-16
-4.9300000e+02  1.7763568e-15  5.6898930e-16
-4.9200000e+02  8.8817842e-16  4.0419057e-16
-4.9100000e+02  8.8817842e-16  3.6082247e-16
-4.9000000e+02  8.8817842e-16  6.1149004e-16
-4.8900000e+02  0.0000000e+00  2.5066750e-16
-4.8800000e+02  8.8817842e-16  4.7184479e-16
-4.8700000e+02  8.8817842e-16  1.2143067e-16
-4.8600000e+02  0.0000000e+00  7.9190128e-16
-4.8500000e+02  0.0000000e+00  5.7939764e-16
-4.8400000e+02  4.4408921e-16  4.1980308e-16
-4.8300000e+02  4.4408921e-16  7.5980887e-16
-4.8200000e+02  8.8817842e-16  6.3143936e-16
-4.8100000e+02  8.8817842e-16  8.4958086e-16
-4.8000000e+02  0.0000000e+00  2.7755576e-16
-4.7900000e+02  4.4408921e-16  1.0364975e-16
-4.7800000e+02  1.7763568e-15  1.5092096e-16
-4.7700000e+02  1.1102230e-16  6.9041994e-16
-4.7600000e+02  8.8817842e-16  1.2316537e-16
-4.7500000e+02  5.5511151e-16  2.2204459e-16
-4.7400000e+02  2.7755576e-16  4.0852739e-16
-4.7300000e+02  1.6653345e-16  4.3801772e-16
-4.7200000e+02  3.3306691e-16  2.2898350e-16
-4.7100000e+02  0.0000000e+00  3.2959749e-16
-4.7000000e+02  2.7755576e-16  3.0791343e-16
-4.6900000e+02  6.3837824e-16  4.0939474e-16
-4.6800000e+02  2.7755576e-17  4.1633363e-17
-4.6700000e+02  3.1918912e-16  6.1235737e-16
-4.6600000e+02  6.9388939e-16  2.1337100e-16
-4.6500000e+02  4.3021142e-16  5.1521283e-16
-4.6400000e+02  1.6653345e-16  3.5214887e-16
-4.6300000e+02  5.5511151e-17  7.6848247e-16
