-4.0960000e+03 -7.4102575e-33  0.0000000e+00
-4.0950000e+03 -2.3048524e-33  7.2664626e-34
-4.0940000e+03  6.1583590e-33 -9.4687931e-33
-4.0930000e+03  6.6550845e-33 -7.1205723e-33
-4.0920000e+03  5.6057822e-33  1.0571597e-32
-4.0910000e+03  5.5396197e-33 -1.4963335e-33
-4.0900000e+03  3.3219153e-33 -3.1081405e-33
-4.0890000e+03 -1.1583155e-32  7.9624735e-34
-4.0880000e+03 -2.1291759e-33  8.7177491e-33
-4.0870000e+03  1.3028797e-32 -7.2165960e-33
-4.0860000e+03 -8.4134587e-33  1.5267918e-32
-4.0850000e+03 -4.6126515e-33  3.6994853e-34
-4.0840000e+03  7.0386751e-33  3.9660826e-33
-4.0830000e+03  9.7049819e-33 -4.6885454e-33
-4.0820000e+03  5.9499211e-34 -4.7689820e-33
-4.0810000e+03 -5.4423202e-33  5.0838471e-33
-4.0800000e+03  1.4821687e-32  3.6460354e-33
-4.0790000e+03  1.3184582e-32  1.0933509e-32
-4.0780000e+03  1.1160598e-32 -1.1046410e-32
-4.0770000e+03  5.8632729e-33 -7.1174556e-33
-4.0760000e+03 -6.5357860e-33 -1.8819395e-32
-4.0750000e+03  1.7095863e-32 -5.3000578e-33
-4.0740000e+03  1.6956380e-32 -2.2048780e-33
-4.0730000e+03 -1.6091958e-32 -9.3391401e-33
-4.0720000e+03  1.6652380e-32  5.4516966e-33
-4.0710000e+03  1.9605580e-32  2.7773122e-32
-4.0700000e+03  1.5349687e-32  1.2873500e-32
-4.0690000e+03 -9.1318426e-33  1.3954312e-32
-4.0680000e+03  1.7438403e-32 -7.3489473e-33
-4.0670000e+03  1.7554016e-32 -7.9854580e-33
-4.0660000e+03  1.4872088e-32  1.7839736e-32
-4.0650000e+03 -3.1517485e-33  1.6939910e-32
-4.0640000e+03 -1.3436922e-32  3.3548352e-32
-4.0630000e+03 -4.4868653e-33  5.0440982e-33
-4.0620000e+03 -1.0141725e-33  2.1275277e-33
-4.0610000e+03 -1.7083509e-32  2.1999512e-32
-4.0600000e+03 -1.6857714e-32 -3.2623067e-32
-4.0590000e+03  1.1985972e-32 -3.9768275e-33
-4.0580000e+03 -1.1965524e-32 -1.4004267e-32
-4.0570000e+03  1.7364091e-32 -2.7263679e-32
-4.0560000e+03 -2.1259546e-32  1.2212697e-32
